ERA,LAUNCH_YEAR,CATEGORY,PRODUCT_TYPE,PRODUCT_NAME,FORMULA,FINISH,FINISH_GROUP,SHADE_CODE,PAN_NUMBER,SHADE_NAME,SHADE_DESCRIPTION,COLOR_FAMILY,SHADE_DEPTH_ORDER,SHADE_DEPTH_GROUP,UNDERTONE_INFERRED_CMYK,UNDERTONE_CONFIDENCE,SHADE_FUNCTION,STICKER_PRICE,SIZE_OZ,PRICE_PER_OZ,C_PCT,M_PCT,Y_PCT,K_PCT,R_PCT,G_PCT,B_PCT,R_255,G_255,B_255,COLOR_VALUE_SOURCE,IS_COMPLEXION,IS_COLOR_COSMETIC,IS_MULTIUSE,IS_POWDER,IS_CREAM,IS_OUT_OF_STOCK,OOS_CAPTURE_DATE,SHADE_COUNT_FOR_PRODUCT,SOURCE_URL
revival,2026,Face,Blush,Joystick Blush,Cream,Natural,natural,211,,"Attention, Please",True Orange,coral_orange,,,unknown,low,color_cosmetic,35,0.21,166.666666667,0,66,83,1,0.99,0.3366,0.1683,252,86,43,converted_from_rgb,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,6/26/2026,10,mjb_2026.txt
revival,2026,Face,Bronzer,Legally Bronze Bronzer,Powder,Natural,natural,10,,Fair,Fair,brown,1,fair,golden_warm,low,bronzer,42,0.38,110.526315789,0,27,43,23,0.77,0.5621,0.4389,196,143,112,converted_from_rgb,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/26/2026,9,mjb_2026.txt
revival,2026,Face,Bronzer,Legally Bronze Bronzer,Powder,Natural,natural,15,,Light,Light,brown,2,light,golden_warm,low,bronzer,42,0.38,110.526315789,0,34,52,25,0.75,0.495,0.36,191,126,92,converted_from_rgb,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/26/2026,9,mjb_2026.txt
revival,2026,Face,Bronzer,Legally Bronze Bronzer,Powder,Natural,natural,20,,Light Medium,Light Medium,brown,3,light_medium,golden_warm,low,bronzer,42,0.38,110.526315789,0,34,54,33,0.67,0.4422,0.3082,171,113,79,converted_from_rgb,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/26/2026,9,mjb_2026.txt
revival,2026,Face,Bronzer,Legally Bronze Bronzer,Powder,Natural,natural,25,,Light Medium Plus,Light Medium Plus,brown,4,light_medium,golden_warm,low,bronzer,42,0.38,110.526315789,0,36,54,34,0.66,0.4224,0.3036,168,108,77,converted_from_rgb,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/26/2026,9,mjb_2026.txt
revival,2026,Face,Bronzer,Legally Bronze Bronzer,Powder,Natural,natural,30,,Medium,Medium,brown,5,medium,golden_warm,low,bronzer,42,0.38,110.526315789,0,38,57,40,0.6,0.372,0.258,153,95,66,converted_from_rgb,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/26/2026,9,mjb_2026.txt
revival,2026,Face,Bronzer,Legally Bronze Bronzer,Powder,Natural,natural,35,,Medium Plus,Medium Plus,brown,6,medium,golden_warm,low,bronzer,42,0.38,110.526315789,0,36,51,40,0.6,0.384,0.294,153,98,75,converted_from_rgb,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/26/2026,9,mjb_2026.txt
revival,2026,Face,Bronzer,Legally Bronze Bronzer,Powder,Natural,natural,40,,Medium Deep,Medium Deep,brown,7,medium_deep,golden_warm,low,bronzer,42,0.38,110.526315789,0,40,53,56,0.44,0.264,0.2068,112,67,53,converted_from_rgb,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/26/2026,9,mjb_2026.txt
revival,2026,Face,Bronzer,Legally Bronze Bronzer,Powder,Natural,natural,45,,Medium Deep Plus,Medium Deep Plus,brown,8,medium_deep,golden_warm,low,bronzer,42,0.38,110.526315789,0,39,50,71,0.29,0.1769,0.145,74,45,37,converted_from_rgb,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/26/2026,9,mjb_2026.txt
revival,2026,Face,Bronzer,Legally Bronze Bronzer,Powder,Natural,natural,50,,Deep,Deep,brown,9,deep,golden_warm,low,bronzer,42,0.38,110.526315789,0,28,39,72,0.28,0.2016,0.1708,71,51,44,converted_from_rgb,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6/26/2026,9,mjb_2026.txt
revival,2026,Face,Highlighter,Money Shot Highlighter,Jelly,Shimmer,metallic_shimmer,1,,one,one,white_silver,,,unknown,low,highlighter,29,0.17,170.588235294,5,7,0,7,0.8835,0.8649,0.93,225,221,237,converted_from_rgb,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,6/26/2026,1,mjb_2026.txt
original_launch,2013,Face,Concealer,Remedy Concealer Pen,Liquid,Dewy,natural,0,,Stand Corrected,Stand Corrected,nude,1,corrector,neutral_warm,low,corrector,39,0.08,487.5,0,13,16,11,0.89,0.7743,0.7476,227,197,191,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,mjb_2013.txt,9,mjb_2013.txt
original_launch,2013,Face,Concealer,Remedy Concealer Pen,Liquid,Dewy,natural,0,,Bright Idea,Bright Idea,nude,2,brightener,neutral_warm,low,brightener,39,0.08,487.5,0,6,11,10,0.9,0.846,0.801,230,216,204,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,mjb_2013.txt,9,mjb_2013.txt
original_launch,2013,Face,Concealer,Remedy Concealer Pen,Liquid,Dewy,natural,1,,Rendezvous,Rendezvous,nude,3,fair,neutral_warm,low,skin_tone,39,0.08,487.5,0,10,16,12,0.88,0.792,0.7392,224,202,188,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,mjb_2013.txt,9,mjb_2013.txt
original_launch,2013,Face,Concealer,Remedy Concealer Pen,Liquid,Dewy,natural,2,,Wake-Up Call,Wake-Up Call,nude,4,light,neutral_warm,low,skin_tone,39,0.08,487.5,0,11,18,11,0.89,0.7921,0.7298,227,202,186,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,mjb_2013.txt,9,mjb_2013.txt
original_launch,2013,Face,Concealer,Remedy Concealer Pen,Liquid,Dewy,natural,3,,Up All Night,Up All Night,nude,5,light_medium,golden_warm,low,skin_tone,39,0.08,487.5,0,12,22,15,0.85,0.748,0.663,217,191,169,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,mjb_2013.txt,9,mjb_2013.txt
original_launch,2013,Face,Concealer,Remedy Concealer Pen,Liquid,Dewy,natural,4,,Late Show,Late Show,nude,6,medium,golden_warm,low,skin_tone,39,0.08,487.5,0,14,24,16,0.84,0.7224,0.6384,214,184,163,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,mjb_2013.txt,9,mjb_2013.txt
original_launch,2013,Face,Concealer,Remedy Concealer Pen,Liquid,Dewy,natural,5,,Last Call,Last Call,nude,7,medium_deep,golden_warm,low,skin_tone,39,0.08,487.5,0,16,26,18,0.82,0.6888,0.6068,209,176,155,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,mjb_2013.txt,9,mjb_2013.txt
original_launch,2013,Face,Concealer,Remedy Concealer Pen,Liquid,Dewy,natural,6,,After Hours,After Hours,nude,8,deep,golden_warm,low,skin_tone,39,0.08,487.5,0,17,27,19,0.81,0.6723,0.5913,207,171,151,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,mjb_2013.txt,9,mjb_2013.txt
original_launch,2013,Face,Concealer,Remedy Concealer Pen,Liquid,Dewy,natural,7,,Past Curfew,Past Curfew,nude,9,very_deep,golden_warm,low,skin_tone,39,0.08,487.5,0,17,29,22,0.78,0.6474,0.5538,199,165,141,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,mjb_2013.txt,9,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,10,,Ivory Light,Ivory Light,nude,1,very_fair,neutral_warm,medium,skin_tone,48,1,48,0,8,16,7,0.93,0.8556,0.7812,237,218,199,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,14,,Ivory Medium,Ivory Medium,nude,2,fair,neutral_warm,medium,skin_tone,48,1,48,0,9,17,9,0.91,0.8281,0.7553,232,211,193,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,22,,Bisque Light,Bisque Light,nude,3,light,neutral_warm,medium,skin_tone,48,1,48,0,10,20,9,0.91,0.819,0.728,232,209,186,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,26,,Bisque Medium,Bisque Medium,nude,4,light_medium,golden_warm,medium,skin_tone,48,1,48,0,15,25,18,0.82,0.697,0.615,209,178,157,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,32,,Beige Light,Beige Light,nude,5,light,golden_warm,medium,skin_tone,48,1,48,0,15,25,6,0.94,0.799,0.705,240,204,180,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,34,,Beige Medium,Beige Medium,nude,6,light_medium,golden_warm,medium,skin_tone,48,1,48,0,16,25,8,0.92,0.7728,0.69,235,197,176,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,36,,Beige Deep,Beige Deep,nude,7,medium,golden_warm,medium,skin_tone,48,1,48,0,16,26,9,0.91,0.7644,0.6734,232,195,172,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,42,,Golden Light,Golden Light,nude,8,light,golden_warm,high,skin_tone,48,1,48,0,15,31,8,0.92,0.782,0.6348,235,199,162,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,44,,Golden Medium,Golden Medium,nude,9,medium,golden_warm,high,skin_tone,48,1,48,0,17,33,9,0.91,0.7553,0.6097,232,193,155,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,46,,Golden Deep,Golden Deep,nude,10,medium_deep,golden_warm,high,skin_tone,48,1,48,0,17,30,18,0.82,0.6806,0.574,209,174,146,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,62,,Fawn Light,Fawn Light,nude,11,medium,golden_warm,medium,skin_tone,48,1,48,0,18,30,14,0.86,0.7052,0.602,219,180,154,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,64,,Fawn Medium,Fawn Medium,nude,12,medium_deep,golden_warm,medium,skin_tone,48,1,48,0,20,33,16,0.84,0.672,0.5628,214,171,144,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
original_launch,2013,Face,Foundation,Genius Gel Super-Charged Foundation,Gel,Natural To Full Coverage,natural,66,,Fawn Deep,Fawn Deep,nude,13,deep,golden_warm,medium,skin_tone,48,1,48,0,21,35,17,0.83,0.6557,0.5395,212,167,138,source_provided,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,16,mjb_2013.txt
